2018352123,0.01,0,0.10,0.13,0.88,
2018352123,0.07,0,0.53,0.16,0.86,
2018352123,0.06,0,0.59,0.14,0.68,
2018352123,0.03,0,0.31,0.13,0.73,
2018352123,0.05,0,0.51,0.12,0.77,
2018352123,0.03,0,0.39,0.11,0.79,
2018352123,0.09,0,0.61,0.16,0.85,
2018352123,0.06,0,0.52,0.14,0.78,
2018352123,0.06,0,0.52,0.14,0.77,
2018352123,0.06,0,0.56,0.15,0.78,
2018352123,0.08,0,0.61,0.16,0.84,
2018352123,0.07,0,0.60,0.15,0.79,
2018352123,0.07,0,0.51,0.15,0.84,
2018352124,0.14,0,0.95,0.17,0.89,
2018352124,0.05,0,0.70,0.11,0.67,
2018352124,0.06,0,0.48,0.14,0.83,
2018352124,0.02,0,0.14,0.13,0.84,
2018352124,0.05,0,0.61,0.12,0.69,
2018352124,0.05,0,0.65,0.10,0.74,
2018352124,0.05,0,0.45,0.14,0.82,
2018352124,0.17,0,0.69,0.23,1.08,
2018352124,0.02,0,0.34,0.11,0.56,
2018352124,0.03,0,0.47,0.13,0.50,
2018352124,0.02,0,0.39,0.11,0.49,
2018352124,0.02,0,0.27,0.12,0.59,
2018352124,0.01,0,0.07,0.14,0.72,
2018352124,0.02,0,0.28,0.12,0.48,
2018352124,-0.01,0,-0.07,0.11,0.67,
2018352124,0.04,0,0.63,0.10,0.65,
2018352125,1.42,1,0.99,0.55,2.60,
2018352125,0.97,0,0.99,0.45,2.20,
2018352125,0.58,0,0.97,0.35,1.69,
2018352125,0.30,0,0.95,0.25,1.27,
2018352125,0.10,0,0.97,0.14,0.73,
2018352126,0.02,0,0.35,0.09,0.48,
2018352126,0.00,0,0.02,0.06,0.37,
2018352126,0.00,0,0.10,0.04,0.36,
2018352126,0.00,0,0.19,0.05,0.34,
2018352126,0.00,0,0.02,0.05,0.38,
2018352126,0.01,0,0.26,0.12,0.45,
2018352126,0.00,0,0.13,0.09,0.37,
2018352126,0.03,0,0.43,0.12,0.53,
2018352126,0.00,0,0.13,0.07,0.37,
2018352126,0.01,0,0.18,0.09,0.51,
2018352126,0.00,0,0.01,0.03,0.32,
2165165165165165,0.01,0,0.26,0.11,0.46,
2018352126,0.08,0,0.62,0.15,0.82,
2018352126,0.21,0,0.92,0.23,1.00,
2018352126,0.10,0,0.66,0.17,0.88,
2018352126,0.08,0,0.63,0.15,0.83,
2018352126,0.05,0,0.49,0.15,0.69,
2018352127,0.20,0,0.88,0.21,1.09,
2018352127,0.21,0,1.02,0.21,1.00,
2018352127,0.10,0,0.77,0.15,0.88,
2018352127,0.13,0,1.01,0.15,0.82,
2018352127,0.15,0,0.80,0.20,0.93,
2018352127,0.20,0,0.94,0.20,1.10,
2018352127,0.15,0,0.81,0.18,1.06,
2018352127,0.03,0,0.28,0.15,0.76,
2018352127,0.08,0,0.61,0.15,0.81,
2018352127,0.05,0,0.43,0.15,0.84,
2018352127,0.06,0,0.47,0.15,0.86,
2018352127,0.11,0,0.76,0.17,0.82,
2018352128,0.12,0,0.75,0.19,0.86,
2018352128,0.03,0,0.45,0.13,0.52,
2018352128,0.02,0,0.37,0.10,0.62,
2018352128,0.01,0,0.27,0.08,0.35,
2018352128,0.01,0,0.31,0.10,0.41,
2018352128,0.03,0,0.45,0.13,0.47,
2018352128,0.09,0,0.65,0.18,0.75,
2018352128,-0.00,0,-0.01,0.13,0.57,
2018352128,0.00,0,0.25,0.07,0.23,
2018352129,-0.00,0,-0.11,0.09,0.36,
2018352129,0.02,0,0.23,0.13,0.53,
2018352129,0.04,0,0.50,0.14,0.57,
2018352129,0.02,0,0.19,0.12,0.70,
2018352129,0.01,0,0.26,0.10,0.51,
2018352129,0.03,0,0.35,0.13,0.54,
2018352129,0.01,0,0.22,0.11,0.44,
2018352129,0.02,0,0.18,0.13,0.66,
2018352129,0.01,0,0.37,0.07,0.37,
2018352129,0.02,0,0.41,0.10,0.40,
2018352129,0.01,0,0.33,0.09,0.45,
2018352129,0.07,0,0.61,0.15,0.74,
2018352129,0.10,0,0.73,0.18,0.80,
2018352129,0.05,0,0.34,0.15,0.88,
2018352129,0.18,0,1.05,0.17,0.99,
2018352130,0.19,0,0.95,0.19,1.05,
2018352130,0.14,0,0.79,0.18,0.95,
2018352130,0.12,0,0.77,0.18,0.91,
2018352130,0.12,0,0.69,0.20,0.90,
2018352130,0.06,0,0.59,0.15,0.74,
2018352130,0.12,0,0.92,0.17,0.77,
2018352130,0.13,0,0.72,0.20,0.91,
2018352130,0.12,0,0.73,0.16,1.05,
2018352130,0.07,0,0.57,0.15,0.82,
2018352130,0.06,0,0.55,0.14,0.71,
2018352131,0.08,0,0.60,0.15,0.81,
2018352131,0.04,0,0.55,0.14,0.56,
2018352131,0.01,0,0.33,0.08,0.41,
2018352131,0.06,0,0.56,0.13,0.76,
2018352131,0.10,0,0.70,0.16,0.91,
2018352131,0.09,0,0.59,0.18,0.87,
2018352131,0.11,0,0.85,0.17,0.79,
2018352131,0.04,0,0.42,0.12,0.70,
2018352131,0.03,0,0.33,0.11,0.68,
2018352131,0.03,0,0.41,0.12,0.65,
2018352131,0.03,0,0.33,0.11,0.80,
2018352131,0.01,0,0.18,0.11,0.64,
2018352131,0.05,0,0.59,0.12,0.74,
2018352132,0.03,0,0.38,0.14,0.64,
2018352132,0.05,0,0.48,0.14,0.70,
2018352132,0.02,0,0.19,0.12,0.75,
2018352132,0.07,0,0.63,0.15,0.77,
2018352132,0.07,0,0.72,0.14,0.68,
2018352132,0.10,0,0.79,0.15,0.82,
2018352132,0.13,0,0.90,0.16,0.90,
2018352132,0.03,0,0.25,0.12,0.83,
2018352132,0.11,0,0.60,0.19,1.00,
2018352132,0.09,0,0.72,0.16,0.75,
2018352132,0.12,0,0.86,0.17,0.84,
2018352132,0.09,0,0.79,0.15,0.78,
2018352133,1.71,1,0.97,0.61,2.89,
2018352133,1.32,1,0.98,0.54,2.48,
2018352133,1.01,1,0.94,0.45,2.36,
2018352133,1.09,1,1.00,0.49,2.24,
2018352133,1.10,1,0.97,0.48,2.38,
2018352133,0.93,0,0.93,0.45,2.20,
2018352133,0.64,0,0.93,0.39,1.75,
2018352133,0.22,0,0.75,0.25,1.13,
2018352133,0.58,0,0.95,0.34,1.79,
2018352133,0.51,0,0.88,0.34,1.71,
2018352133,0.08,0,0.61,0.16,0.83,
2018352133,0.04,0,0.36,0.15,0.75,
2018352133,0.07,0,0.51,0.17,0.79,
2018352133,0.10,0,0.80,0.16,0.78,
2018352134,0.08,0,0.75,0.14,0.74,
2018352134,0.07,0,0.59,0.15,0.77,
2018352134,0.09,0,0.69,0.15,0.80,
2018352134,0.12,0,0.69,0.19,0.92,
2018352134,0.06,0,0.60,0.14,0.74,
2018352134,0.14,0,0.88,0.18,0.87,
2018352134,0.12,0,0.75,0.18,0.85,
2018352134,0.11,0,0.68,0.19,0.90,
2018352134,0.08,0,0.61,0.15,0.81,
2018352134,0.11,0,0.48,0.23,1.01,
2018352134,0.16,0,0.65,0.22,1.09,
201836026,1.55,1,0.94,0.60,2.73,
201836026,1.54,1,0.98,0.59,2.68,
201836026,0.98,0,1.01,0.46,2.13,
201836026,0.98,1,0.93,0.46,2.28,
201836026,0.91,0,0.96,0.44,2.15,
201836026,0.63,0,0.88,0.38,1.91,
201836027,0.57,0,0.94,0.34,1.76,
201836027,0.52,0,0.90,0.34,1.70,
201836027,0.50,0,0.90,0.35,1.59,
201836027,0.25,0,0.92,0.23,1.16,
201836027,0.10,0,0.90,0.15,0.74,
201836027,0.03,0,0.65,0.09,0.46,
201836027,0.01,0,0.32,0.07,0.42,
201836027,0.01,0,0.51,0.06,0.25,
201836027,0.04,0,0.32,0.16,0.73,
201836027,0.00,0,0.08,0.06,0.26,
201836027,-0.00,0,-0.09,0.08,0.30,
201836027,0.01,0,0.24,0.11,0.44,
201836027,0.01,0,0.22,0.14,0.49,
201836027,0.03,0,0.47,0.13,0.50,
201836028,0.01,0,0.16,0.09,0.39,
201836028,0.05,0,0.43,0.14,0.88,
201836028,0.01,0,0.22,0.12,0.50,
201836028,0.04,0,0.39,0.14,0.75,
201836028,0.02,0,0.37,0.13,0.45,
201836028,0.03,0,0.33,0.16,0.52,
201836028,0.06,0,0.56,0.15,0.72,
201836028,0.03,0,0.42,0.14,0.48,
201836028,0.03,0,0.39,0.14,0.61,
201836028,0.01,0,0.33,0.08,0.36,
201836028,0.00,0,0.01,0.10,0.28,
201836028,0.02,0,0.30,0.14,0.49,
201836028,0.02,0,0.34,0.13,0.53,
201836028,0.09,0,0.63,0.18,0.82,
201836028,0.03,0,0.38,0.14,0.57,
201836029,0.02,0,0.31,0.12,0.46,
201836029,0.04,0,0.63,0.11,0.50,
201836029,0.07,0,0.52,0.17,0.83,
201836029,0.03,0,0.40,0.14,0.58,
201836029,0.06,0,0.59,0.15,0.68,
201836029,0.01,0,0.28,0.09,0.38,
201836029,0.02,0,0.31,0.14,0.43,
201836029,0.03,0,0.41,0.14,0.59,
201836029,0.02,0,0.35,0.09,0.46,
201836029,-0.00,0,-0.03,0.05,0.33,
201836029,-0.00,0,-0.08,0.06,0.25,
201836029,-0.00,0,-0.07,0.05,0.19,
201836029,-0.00,0,-0.06,0.05,0.22,
201836030,0.05,0,0.52,0.15,0.59,
201836030,0.00,0,0.02,0.06,0.29,
201836030,0.01,0,0.26,0.10,0.42,
201836030,0.04,0,0.39,0.16,0.64,
201836030,0.01,0,0.30,0.11,0.42,
201836030,0.04,0,0.40,0.16,0.56,
201836030,0.03,0,0.41,0.12,0.54,
201836030,0.11,0,0.58,0.20,0.92,
201836030,0.02,0,0.35,0.12,0.44,
201836030,0.07,0,0.51,0.17,0.81,
201836030,0.02,0,0.36,0.09,0.47,
201836030,0.02,0,0.41,0.12,0.48,
201836030,0.03,0,0.30,0.15,0.69,
201836030,0.03,0,0.39,0.13,0.53,
201836030,0.03,0,0.44,0.12,0.49,
201836031,0.02,0,0.22,0.15,0.63,
201836031,0.03,0,0.34,0.14,0.55,
201836031,0.04,0,0.46,0.15,0.58,
201836031,0.10,0,0.54,0.20,0.90,
201836031,0.02,0,0.29,0.13,0.49,
201836031,0.07,0,0.56,0.15,0.84,
201836031,0.05,0,0.37,0.18,0.79,
201836031,0.01,0,0.29,0.09,0.39,
201836031,0.04,0,0.47,0.15,0.66,
201836031,0.00,0,0.11,0.07,0.31,
201836031,0.02,0,0.31,0.14,0.49,
201836031,0.02,0,0.36,0.10,0.44,
201836031,0.00,0,0.32,0.05,0.27,
201836032,0.04,0,0.34,0.15,0.76,
201836032,0.03,0,0.28,0.16,0.59,
201836032,-0.00,0,-0.06,0.05,0.25,
201836032,0.04,0,0.50,0.14,0.62,
201836032,0.01,0,0.45,0.07,0.37,
201836032,0.03,0,0.32,0.15,0.56,
201836032,0.01,0,0.19,0.12,0.45,
201836032,0.00,0,0.08,0.06,0.19,
201836032,0.02,0,0.36,0.11,0.42,
201836032,0.00,0,0.03,0.05,0.33,
201836032,0.02,0,0.39,0.12,0.46,
201836032,0.04,0,0.42,0.15,0.64,
201836032,0.05,0,0.39,0.17,0.78,
201836032,0.04,0,0.36,0.17,0.67,
201836032,0.06,0,0.55,0.17,0.68,
201836033,0.00,0,0.06,0.06,0.32,
201836033,0.02,0,0.35,0.10,0.48,
201836033,0.01,0,0.29,0.08,0.32,
201836033,0.02,0,0.37,0.11,0.48,
201836033,0.01,0,0.30,0.09,0.36,
201836033,0.02,0,0.29,0.14,0.55,
201836033,0.04,0,0.41,0.15,0.70,
201836033,0.04,0,0.42,0.14,0.75,
201836033,0.02,0,0.35,0.12,0.53,
201836033,0.03,0,0.40,0.13,0.51,
201836033,0.04,0,0.44,0.14,0.74,
201836033,0.01,0,0.22,0.09,0.37,
201836033,0.01,0,0.23,0.09,0.36,
201836034,-0.00,0,-0.16,0.07,0.25,
201836034,0.00,0,0.01,0.04,0.29,
201836034,0.05,0,0.44,0.15,0.68,
201836034,0.01,0,0.22,0.09,0.53,
201836034,0.00,0,0.04,0.03,0.25,
201836034,0.00,0,0.03,0.04,0.24,
201836034,0.00,0,0.09,0.09,0.35,
201836034,0.05,0,0.71,0.12,0.64,
201836034,0.00,0,0.02,0.05,0.20,
201836034,-0.00,0,-0.07,0.05,0.26,
201836034,-0.00,0,-0.10,0.05,0.25,
201836034,-0.00,0,-0.18,0.06,0.32,
201836034,-0.00,0,-0.02,0.05,0.25,
201836034,0.01,0,0.20,0.10,0.35,
201836035,0.04,0,0.40,0.14,0.76,
201836035,-0.00,0,-0.11,0.05,0.23,
201836035,0.01,0,0.18,0.12,0.62,
201836035,0.00,0,0.03,0.06,0.20,
201836035,0.00,0,0.17,0.09,0.33,
201836035,0.02,0,0.27,0.16,0.57,
201836035,0.02,0,0.38,0.13,0.50,
201836035,0.03,0,0.40,0.14,0.58,
201836035,0.04,0,0.52,0.14,0.51,
201836035,0.01,0,0.26,0.09,0.35,
201836035,0.05,0,0.34,0.16,0.84,
201836035,0.00,0,0.10,0.06,0.25,
201836035,-0.00,0,-0.01,0.06,0.22,
201836035,0.01,0,0.33,0.08,0.38,
201836036,0.00,0,0.08,0.04,0.29,
201836036,-0.01,0,-0.40,0.06,0.42,
201836036,0.00,0,0.02,0.05,0.21,
201836036,0.04,0,0.39,0.16,0.65,
201836036,-0.00,0,-0.00,0.05,0.18,
201836036,-0.00,0,-0.08,0.05,0.26,
201836036,0.14,0,0.81,0.18,0.92,
201836036,0.00,0,0.07,0.06,0.27,
201836036,0.03,0,0.37,0.14,0.51,
201836036,-0.00,0,-0.08,0.07,0.27,
201836036,0.00,0,0.11,0.05,0.23,
201836036,0.03,0,0.46,0.12,0.50,
201836036,-0.00,0,-0.12,0.06,0.21,
201836036,0.01,0,0.24,0.10,0.36,
201836037,0.02,0,0.26,0.13,0.48,
201836037,0.03,0,0.32,0.14,0.64,
201836037,0.04,0,0.49,0.14,0.55,
201836037,0.04,0,0.46,0.15,0.52,
201836037,0.03,0,0.43,0.13,0.51,
201836037,0.05,0,0.46,0.15,0.68,
201836037,0.03,0,0.30,0.16,0.60,
201836037,0.02,0,0.41,0.09,0.46,
201836037,-0.00,0,-0.03,0.06,0.21,
201836037,0.00,0,0.03,0.06,0.27,
201836037,0.00,0,0.11,0.06,0.28,
201836037,0.02,0,0.31,0.14,0.47,
201836037,0.02,0,0.43,0.11,0.51,
201836037,0.00,0,0.03,0.04,0.25,
201836038,0.01,0,0.32,0.12,0.38,
201836038,-0.00,0,-0.03,0.04,0.24,
201836038,0.00,0,0.10,0.06,0.33,
201836038,0.00,0,0.02,0.04,0.38,
201836038,0.04,0,0.49,0.12,0.74,
201836038,0.06,0,0.64,0.14,0.70,
201836038,0.04,0,0.45,0.13,0.74,
201836038,0.04,0,0.45,0.14,0.70,
201836038,0.00,0,0.39,0.04,0.29,
201836038,0.02,0,0.33,0.11,0.43,
201836038,-0.00,0,-0.00,0.05,0.24,
201836038,0.06,0,0.54,0.18,0.63,
201836038,0.05,0,0.56,0.14,0.63,
201836038,0.01,0,0.32,0.11,0.40,
201836038,0.02,0,0.49,0.08,0.46,
201836039,-0.00,0,-0.12,0.03,0.26,
201836039,-0.00,0,-0.01,0.04,0.27,
201836039,0.03,0,0.35,0.14,0.54,
201836039,-0.00,0,-0.14,0.06,0.25,
201836039,-0.00,0,-0.01,0.05,0.23,
201836039,0.00,0,0.13,0.10,0.30,
201836039,0.05,0,0.56,0.14,0.59,
201836039,0.02,0,0.24,0.15,0.66,
201836039,0.02,0,0.34,0.11,0.42,
201836039,0.02,0,0.43,0.10,0.40,
201836039,0.01,0,0.28,0.10,0.35,
201836039,0.01,0,0.25,0.09,0.32,
201836039,0.01,0,0.06,0.16,0.57,
201836039,0.04,0,0.74,0.11,0.48,
201836040,0.02,0,0.40,0.11,0.37,
201836040,0.02,0,0.36,0.12,0.45,
201836040,0.03,0,0.50,0.14,0.49,
201836040,-0.00,0,-0.15,0.05,0.26,
201836040,0.00,0,0.09,0.07,0.44,
201836040,-0.00,0,-0.04,0.05,0.25,
201836040,0.02,0,0.37,0.13,0.43,
201836040,0.00,0,0.15,0.06,0.25,
201836040,0.00,0,0.05,0.05,0.22,
201836040,-0.00,0,-0.06,0.05,0.22,
201836040,0.00,0,0.07,0.06,0.26,
201836040,-0.00,0,-0.09,0.06,0.29,
201836040,0.04,0,0.37,0.14,0.73,
201836040,-0.00,0,-0.01,0.04,0.23,
201836041,0.00,0,0.03,0.04,0.23,
201836041,-0.00,0,-0.07,0.05,0.25,
201836041,-0.00,0,-0.15,0.07,0.32,
201836041,0.02,0,0.44,0.12,0.46,
201836041,0.00,0,0.01,0.06,0.29,
201836041,-0.00,0,-0.09,0.05,0.29,
201836041,0.01,0,0.26,0.09,0.32,
201836041,0.03,0,0.47,0.12,0.45,
201836041,0.05,0,0.53,0.15,0.66,
201836041,0.05,0,0.48,0.15,0.67,
201836041,0.06,0,0.57,0.17,0.64,
201836041,0.03,0,0.36,0.12,0.57,
201836041,0.03,0,0.60,0.09,0.48,
201836041,0.05,0,0.52,0.16,0.62,
201836041,0.01,0,0.23,0.12,0.50,
201836042,0.02,0,0.46,0.10,0.48,
201836042,0.01,0,0.31,0.07,0.33,
201836042,0.01,0,0.34,0.08,0.35,
201836042,0.11,0,0.87,0.16,0.80,
201836042,-0.00,0,-0.08,0.06,0.32,
201836042,0.03,0,0.49,0.12,0.51,
201836042,0.02,0,0.47,0.10,0.35,
201836042,0.00,0,0.04,0.09,0.28,
201836042,0.04,0,0.49,0.15,0.60,
201836042,0.03,0,0.48,0.14,0.53,
201836042,0.03,0,0.48,0.13,0.52,
201836042,0.04,0,0.58,0.11,0.56,
201836042,0.08,0,0.65,0.18,0.71,
201836043,0.01,0,0.41,0.08,0.38,
201836043,0.01,0,0.25,0.10,0.32,
201836043,0.01,0,0.26,0.08,0.31,
201836043,0.00,0,0.18,0.07,0.35,
201836043,0.01,0,0.25,0.12,0.49,
201836043,0.04,0,0.42,0.15,0.62,
201836043,0.03,0,0.50,0.12,0.43,
201836043,0.03,0,0.48,0.12,0.47,
201836043,0.05,0,0.53,0.15,0.64,
201836043,0.04,0,0.51,0.15,0.60,
201836043,0.06,0,0.55,0.14,0.81,
201836043,0.02,0,0.34,0.11,0.51,
201836043,0.07,0,0.52,0.17,0.79,
201836043,0.04,0,0.52,0.14,0.52,
201836044,0.04,0,0.51,0.16,0.54,
201836044,0.03,0,0.44,0.14,0.46,
201836044,0.01,0,0.31,0.08,0.41,
201836044,0.02,0,0.46,0.10,0.48,
201836044,0.02,0,0.37,0.12,0.41,
201836044,0.03,0,0.38,0.15,0.59,
201836044,0.04,0,0.56,0.13,0.52,
201836044,0.02,0,0.42,0.11,0.47,
201836044,0.01,0,0.31,0.11,0.37,
201836044,0.07,0,0.50,0.17,0.76,
201836044,0.01,0,0.42,0.08,0.37,
201836044,0.01,0,0.32,0.10,0.32,
201836044,0.02,0,0.40,0.12,0.43,
201836045,0.02,0,0.26,0.12,0.49,
201836045,0.08,0,0.58,0.15,0.92,
201836045,0.03,0,0.43,0.13,0.59,
201836045,0.05,0,0.46,0.16,0.64,
201836045,0.04,0,0.57,0.13,0.55,
201836045,0.06,0,0.60,0.14,0.67,
201836045,0.04,0,0.45,0.15,0.54,
201836045,0.04,0,0.53,0.13,0.59,
201836045,0.07,0,0.59,0.15,0.82,
201836045,0.01,0,0.32,0.10,0.42,
201836045,0.08,0,0.64,0.17,0.68,
201836045,0.06,0,0.45,0.16,0.84,
201836045,0.01,0,0.40,0.10,0.36,
201836045,0.04,0,0.53,0.14,0.59,
201836045,0.02,0,0.35,0.13,0.48,
201836046,0.03,0,0.46,0.13,0.48,
201836046,0.06,0,0.46,0.16,0.77,
201836046,0.02,0,0.26,0.14,0.57,
201836046,0.06,0,0.55,0.17,0.64,
201836046,0.04,0,0.55,0.13,0.61,
201836046,0.04,0,0.50,0.14,0.61,
201836046,0.05,0,0.51,0.16,0.67,
201836046,0.02,0,0.41,0.10,0.47,
201836046,0.02,0,0.45,0.11,0.48,
201836046,0.01,0,0.28,0.07,0.28,
201836046,0.01,0,0.16,0.11,0.35,
201836046,0.05,0,0.51,0.14,0.65,
201836046,0.00,0,0.20,0.07,0.29,
201836046,0.07,0,0.64,0.14,0.74,
201836047,-0.00,0,-0.01,0.04,0.20,
201836047,-0.00,0,-0.08,0.07,0.32,
201836047,-0.00,0,-0.03,0.07,0.25,
201836047,0.04,0,0.50,0.15,0.60,
201836047,0.02,0,0.40,0.10,0.38,
201836047,0.03,0,0.38,0.14,0.57,
201836047,0.03,0,0.37,0.14,0.60,
201836047,0.04,0,0.51,0.14,0.54,
201836047,0.04,0,0.54,0.13,0.56,
201836047,0.06,0,0.61,0.14,0.65,
201836047,0.05,0,0.58,0.16,0.61,
201836047,0.06,0,0.60,0.15,0.67,
201836047,0.04,0,0.31,0.15,0.81,
201836047,0.01,0,0.15,0.11,0.36,
201836048,0.03,0,0.43,0.13,0.51,
201836048,0.02,0,0.47,0.11,0.45,
201836048,0.01,0,0.32,0.08,0.36,
201836048,0.04,0,0.53,0.14,0.59,
201836048,0.04,0,0.47,0.13,0.57,
201836048,0.10,0,0.67,0.17,0.88,
201836048,0.03,0,0.38,0.14,0.53,
201836048,0.07,0,0.50,0.18,0.81,
201836048,0.02,0,0.37,0.13,0.48,
201836048,0.04,0,0.53,0.14,0.53,
201836048,0.02,0,0.42,0.11,0.43,
201836048,0.09,0,0.66,0.17,0.79,
201836048,0.10,0,0.79,0.16,0.75,
201836048,0.03,0,0.49,0.14,0.47,
201836049,0.05,0,0.62,0.13,0.68,
201836049,0.05,0,0.51,0.15,0.60,
201836049,0.06,0,0.62,0.16,0.65,
201836049,0.03,0,0.50,0.11,0.56,
201836049,0.04,0,0.50,0.15,0.57,
201836049,0.05,0,0.48,0.16,0.63,
201836049,0.02,0,0.39,0.11,0.57,
201836049,0.10,0,0.71,0.16,0.84,
201836049,0.06,0,0.67,0.13,0.72,
201836049,0.03,0,0.42,0.13,0.49,
201836049,0.04,0,0.41,0.16,0.57,
201836049,0.04,0,0.55,0.16,0.50,
201836049,0.07,0,0.58,0.15,0.79,
201836049,0.04,0,0.48,0.14,0.54,
201836049,0.02,0,0.32,0.12,0.50,
201836050,0.04,0,0.39,0.17,0.55,
201836050,0.03,0,0.48,0.12,0.48,
201836050,0.03,0,0.43,0.13,0.45,
201836050,0.02,0,0.45,0.10,0.47,
201836050,0.04,0,0.42,0.15,0.60,
201836050,0.04,0,0.45,0.16,0.58,
201836050,0.01,0,0.34,0.09,0.36,
201836050,0.02,0,0.40,0.10,0.43,
201836050,0.01,0,0.33,0.10,0.33,
201836050,0.01,0,0.26,0.11,0.39,
201836050,0.01,0,0.18,0.08,0.35,
201836050,0.07,0,0.53,0.16,0.75,
201836050,0.00,0,0.26,0.08,0.24,
201836051,0.01,0,0.39,0.09,0.35,
201836051,0.04,0,0.46,0.16,0.59,
201836051,0.02,0,0.53,0.09,0.40,
201836051,0.06,0,0.50,0.16,0.79,
201836051,0.03,0,0.47,0.12,0.53,
201836051,0.06,0,0.47,0.15,0.83,
201836051,0.06,0,0.61,0.16,0.62,
201836051,0.05,0,0.41,0.13,0.83,
201836051,0.05,0,0.54,0.14,0.70,
201836051,0.02,0,0.38,0.12,0.49,
201836051,0.04,0,0.41,0.14,0.67,
201836051,0.02,0,0.39,0.11,0.38,
201836051,0.08,0,0.64,0.17,0.78,
201836051,0.03,0,0.36,0.14,0.55,
201836051,0.06,0,0.60,0.15,0.70,
201836052,0.02,0,0.39,0.13,0.45,
201836052,0.03,0,0.53,0.12,0.43,
201836052,0.00,0,0.00,0.05,0.23,
201836052,0.00,0,0.11,0.07,0.18,
201836052,0.07,0,0.54,0.15,0.86,
201836052,0.02,0,0.43,0.11,0.50,
201836052,0.00,0,0.09,0.07,0.23,
201836052,0.01,0,0.21,0.11,0.32,
201836052,0.04,0,0.56,0.13,0.56,
201836052,-0.00,0,-0.15,0.04,0.19,
201836052,0.00,0,0.04,0.06,0.26,
201836052,-0.00,0,-0.06,0.05,0.20,
201836052,0.01,0,0.26,0.09,0.32,
201836052,0.03,0,0.46,0.15,0.47,
201836053,0.07,0,0.63,0.14,0.80,
201836053,0.04,0,0.48,0.14,0.56,
201836053,0.03,0,0.51,0.12,0.45,
201836053,0.03,0,0.45,0.12,0.48,
201836053,0.04,0,0.52,0.15,0.58,
201836053,0.07,0,0.64,0.14,0.77,
201836053,0.05,0,0.57,0.14,0.58,
201836053,0.03,0,0.36,0.14,0.57,
201836053,0.04,0,0.53,0.14,0.56,
201836053,0.01,0,0.23,0.08,0.35,
201836053,0.02,0,0.42,0.09,0.41,
201836053,-0.00,0,-0.09,0.05,0.28,
201836053,0.03,0,0.38,0.13,0.52,
201836053,0.00,0,0.00,0.05,0.22,
201836054,0.04,0,0.53,0.14,0.58,
201836054,0.01,0,0.19,0.10,0.34,
201836054,0.01,0,0.23,0.08,0.28,
201836054,0.03,0,0.37,0.14,0.66,
201836054,0.04,0,0.46,0.14,0.60,
201836054,0.02,0,0.40,0.10,0.43,
201836054,0.02,0,0.49,0.10,0.38,
201836054,0.02,0,0.46,0.11,0.42,
201836054,0.00,0,0.01,0.05,0.23,
201836054,0.00,0,0.25,0.06,0.30,
201836054,-0.00,0,-0.05,0.05,0.21,
